,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,class
3233,0,0,2,12,1,0,0,0,0,0,11,12,0,0,0,0,0,0,16,5,0,0,0,0,0,2,16,5,4,1,0,0,0,2,16,16,16,13,2,0,0,1,15,8,0,7,12,0,0,0,8,9,2,5,15,0,0,0,0,11,16,14,8,0,6
3234,0,0,9,12,10,3,0,0,0,0,14,16,13,13,0,0,0,4,16,2,1,16,3,0,0,4,16,0,0,12,8,0,0,6,16,0,0,15,8,0,0,5,15,0,1,16,5,0,0,2,16,11,14,13,0,0,0,0,8,16,13,6,0,0,0
3235,0,0,0,15,11,0,0,0,0,0,6,16,16,2,0,0,0,0,10,16,16,1,0,0,0,2,16,16,16,3,0,0,0,7,16,16,14,0,0,0,0,0,3,15,10,0,0,0,0,0,0,15,7,0,0,0,0,0,0,14,4,0,0,0,1
3236,0,0,8,16,16,12,0,0,0,3,16,9,11,16,3,0,0,4,7,0,8,14,1,0,0,0,5,8,14,12,1,0,0,5,16,16,16,16,10,0,0,6,5,9,11,0,0,0,0,0,4,16,3,0,0,0,0,0,11,8,0,0,0,0,7
3237,0,0,10,16,15,13,10,0,0,0,4,4,6,16,6,0,0,0,0,0,8,13,0,0,0,0,9,16,16,16,6,0,0,0,5,13,14,13,5,0,0,0,1,14,3,0,0,0,0,0,6,16,0,0,0,0,0,0,9,10,0,0,0,0,7
3238,0,0,7,10,0,0,0,0,0,0,12,13,11,6,0,0,0,3,16,16,16,16,6,0,0,8,13,4,5,15,6,0,0,8,12,0,0,10,8,0,0,6,14,1,5,15,4,0,0,4,16,16,16,13,0,0,0,1,12,14,9,1,0,0,0
3239,0,2,14,14,1,0,0,0,0,4,16,11,4,6,0,0,0,4,16,4,12,16,2,0,0,0,13,16,16,6,0,0,0,0,13,16,10,0,0,0,0,0,15,16,4,0,0,0,0,4,16,16,7,0,0,0,0,2,13,15,1,0,0,0,8
3240,0,1,8,12,12,6,0,0,0,9,16,11,8,10,1,0,0,6,14,0,0,0,0,0,0,1,12,15,8,0,0,0,0,0,0,7,15,5,0,0,0,0,0,0,4,14,0,0,0,0,0,0,11,11,0,0,0,0,12,16,12,4,0,0,5
3241,0,0,6,15,11,0,0,0,0,6,16,13,16,0,0,0,0,2,7,13,9,0,0,0,0,0,3,16,15,5,0,0,0,0,0,3,11,16,2,0,0,0,0,0,0,16,7,0,0,0,16,11,10,16,7,0,0,0,5,16,15,9,0,0,3
3242,0,0,0,7,12,0,0,0,0,0,0,11,11,0,0,0,0,0,2,16,3,0,0,0,0,0,9,12,9,3,0,0,0,1,15,7,16,7,0,0,0,9,16,14,16,16,8,0,0,8,12,14,16,12,5,0,0,0,0,7,15,0,0,0,4
3243,0,8,13,15,16,16,8,0,0,9,16,16,13,11,5,0,0,6,16,12,0,0,0,0,0,1,14,14,0,0,0,0,0,0,8,16,2,0,0,0,0,0,8,15,0,0,0,0,0,3,14,11,0,0,0,0,0,9,16,6,0,0,0,0,5
3244,0,3,15,11,1,0,0,0,0,8,13,12,7,0,0,0,0,5,5,9,9,0,0,0,0,0,2,14,10,0,0,0,0,0,3,12,15,13,1,0,0,0,0,0,1,15,7,0,0,4,11,5,10,16,4,0,0,4,12,13,12,3,0,0,3
3245,0,0,0,10,12,2,0,0,0,0,11,16,16,10,0,0,0,3,16,5,6,12,2,0,0,5,12,0,0,6,8,0,0,4,16,0,0,6,8,0,0,2,15,7,2,13,8,0,0,0,9,16,14,16,5,0,0,0,0,12,16,10,0,0,0
3246,0,5,16,15,5,0,0,0,0,3,9,13,15,1,0,0,0,0,0,1,15,6,0,0,0,0,0,2,16,4,0,0,0,0,0,10,14,0,0,0,0,0,3,16,7,0,0,0,0,0,12,16,13,10,7,0,0,7,16,14,12,12,9,0,2
3247,0,0,6,14,15,7,0,0,0,3,15,6,2,14,3,0,0,4,13,0,1,16,4,0,0,0,10,11,9,16,6,0,0,0,1,8,10,14,5,0,0,0,0,0,0,8,11,0,0,1,12,5,0,10,11,0,0,0,7,13,16,16,4,0,9
3248,0,0,0,7,15,1,0,0,0,0,1,15,5,2,4,0,0,0,10,10,2,16,6,0,0,4,16,3,9,14,0,0,1,15,14,12,15,10,0,0,5,15,12,11,16,4,0,0,0,0,0,6,15,1,0,0,0,0,0,9,12,0,0,0,4
3249,0,0,5,12,14,7,0,0,0,5,16,7,5,16,2,0,0,8,10,0,4,16,4,0,0,2,11,15,11,13,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,5,8,0,0,1,7,1,0,11,5,0,0,0,5,13,10,9,1,0,9
3250,0,0,0,1,12,4,0,0,0,0,0,9,14,0,0,0,0,0,2,16,5,0,0,0,0,0,5,16,9,2,0,0,0,2,16,16,13,16,8,0,0,0,9,15,0,2,15,0,0,0,0,15,8,8,16,3,0,0,0,3,11,13,10,0,6
3251,0,0,0,16,13,0,0,0,0,0,0,15,15,0,0,0,0,0,0,16,13,0,0,0,0,0,3,16,11,0,0,0,0,0,2,16,12,0,0,0,0,0,3,16,12,0,0,0,0,0,1,16,12,0,0,0,0,0,0,12,15,1,0,0,1
3252,0,0,3,14,16,16,4,0,0,0,4,9,10,16,5,0,0,0,0,0,7,16,2,0,0,0,3,8,13,16,7,0,0,1,16,16,16,16,9,0,0,0,7,11,15,3,0,0,0,0,0,15,12,0,0,0,0,0,5,16,5,0,0,0,7
3253,0,0,4,11,14,12,0,0,0,4,16,9,5,16,1,0,0,11,8,0,6,13,0,0,0,5,6,1,13,5,0,0,0,0,0,11,9,0,0,0,0,0,4,16,1,0,0,0,0,0,10,9,0,0,1,0,0,0,3,16,16,14,6,0,2
3254,0,0,11,16,16,7,0,0,0,2,16,10,11,15,0,0,0,0,15,4,4,16,3,0,0,0,3,3,5,16,1,0,0,0,0,0,9,13,0,0,0,0,0,1,16,7,0,0,0,0,2,12,15,6,4,1,0,0,10,16,16,16,16,10,2
3255,0,0,10,15,8,0,0,0,0,0,16,4,11,3,5,0,0,0,14,5,7,10,7,0,0,0,4,13,12,11,0,0,0,0,2,14,12,0,0,0,0,1,14,7,12,4,0,0,0,7,10,0,3,12,0,0,0,1,10,11,12,10,0,0,8
3256,0,0,9,15,16,7,0,0,0,0,16,9,7,15,0,0,0,0,5,14,13,8,0,0,0,0,0,14,14,0,0,0,0,0,4,16,13,0,0,0,0,0,10,8,12,0,0,0,0,0,13,8,15,1,0,0,0,0,11,16,5,0,0,0,8
3257,0,0,0,9,13,3,0,0,0,0,9,14,14,4,0,0,0,1,14,13,0,0,0,0,0,4,16,6,0,0,0,0,0,4,16,6,4,2,0,0,0,2,16,16,16,15,2,0,0,0,7,16,13,16,10,0,0,0,0,7,13,10,5,0,6
3258,0,0,3,16,3,0,0,0,0,0,11,13,1,1,0,0,0,6,14,2,9,12,0,0,0,9,12,0,14,5,1,0,0,7,16,12,16,16,11,0,0,0,6,11,15,5,1,0,0,0,0,11,10,0,0,0,0,0,3,16,4,0,0,0,4
3259,0,0,9,16,7,0,0,0,0,0,16,16,14,0,0,0,0,0,3,13,16,0,0,0,0,0,7,16,16,12,8,0,0,0,8,16,16,16,9,0,0,0,0,14,11,0,0,0,0,0,4,16,5,0,0,0,0,0,7,12,0,0,0,0,7
3260,0,0,7,12,14,12,8,0,0,0,10,8,9,16,14,0,0,0,0,0,2,16,6,0,0,0,6,16,13,14,1,0,0,0,3,10,16,10,0,0,0,0,0,14,11,0,0,0,0,0,3,16,3,0,0,0,0,0,8,11,0,0,0,0,7
3261,0,0,0,6,6,0,0,0,0,0,0,13,9,0,0,0,0,0,5,16,4,0,0,0,0,0,7,15,0,0,0,0,0,0,8,12,12,8,2,0,0,0,12,16,12,12,14,1,0,0,6,16,6,8,16,6,0,0,0,4,14,16,15,1,6
3262,0,0,8,14,13,3,0,0,0,0,16,16,16,15,0,0,0,0,13,12,4,16,2,0,0,0,2,15,14,15,2,0,0,0,4,15,16,7,0,0,0,0,15,14,8,15,4,0,0,4,16,12,6,16,7,0,0,0,6,13,12,8,0,0,8
3263,0,0,6,14,16,16,4,0,0,0,11,12,13,16,7,0,0,0,0,0,9,15,3,0,0,0,1,6,14,14,2,0,0,0,10,16,16,16,9,0,0,0,2,15,11,4,1,0,0,0,4,16,5,0,0,0,0,0,9,13,0,0,0,0,7
3264,0,1,10,15,15,3,0,0,0,6,13,4,10,12,0,0,0,4,11,0,7,15,0,0,0,2,14,16,16,14,2,0,0,0,1,4,3,10,6,0,0,0,0,0,0,2,12,0,0,0,3,3,0,2,13,0,0,0,10,16,16,16,11,0,9
3265,0,0,6,14,0,0,12,6,0,0,15,13,0,6,16,6,0,2,16,12,4,16,12,0,0,1,14,16,16,16,7,0,0,0,1,8,16,7,0,0,0,0,0,12,16,2,0,0,0,0,3,16,6,0,0,0,0,0,7,15,0,0,0,0,4
3266,0,2,16,16,16,14,5,0,0,9,16,11,6,8,3,0,0,9,16,2,0,0,0,0,0,3,16,13,1,0,0,0,0,0,8,16,12,0,0,0,0,0,0,12,16,4,0,0,0,0,1,11,16,6,0,0,0,4,16,16,8,0,0,0,5
3267,0,0,5,16,10,1,0,0,0,11,14,13,14,12,0,0,0,12,16,4,3,15,5,0,0,11,12,1,0,7,9,0,0,9,10,0,0,3,14,0,0,6,14,0,0,9,16,0,0,0,14,9,9,16,11,0,0,0,5,15,16,15,1,0,0
3268,0,0,5,14,16,16,12,0,0,5,16,13,8,13,16,0,0,3,7,0,3,14,10,0,0,0,0,1,13,14,0,0,0,0,0,9,15,3,0,0,0,0,4,16,7,0,0,0,0,0,12,13,0,0,0,0,0,0,6,16,16,10,0,0,2
3269,0,0,7,12,9,0,0,0,0,0,13,13,14,9,0,0,0,0,11,12,14,14,0,0,0,0,1,10,12,15,4,0,0,0,0,0,0,11,9,0,0,0,0,0,0,9,9,0,0,0,0,0,1,14,6,0,0,0,5,12,14,11,1,0,9
3270,0,1,11,16,16,5,0,0,0,6,16,6,14,13,0,0,0,4,5,0,14,12,0,0,0,0,7,9,16,10,0,0,0,0,15,16,16,16,8,0,0,0,1,14,11,4,0,0,0,0,10,16,1,0,0,0,0,0,15,9,0,0,0,0,7
3271,0,1,10,16,13,2,0,0,0,6,14,9,16,6,0,0,0,0,1,0,13,11,0,0,0,0,1,13,16,11,1,0,0,0,2,12,11,16,8,0,0,0,5,0,0,15,9,0,0,3,16,12,8,16,7,0,0,0,10,16,16,11,1,0,3
3272,0,0,1,12,14,3,0,0,0,1,13,11,9,13,0,0,0,7,11,0,1,16,4,0,0,8,6,0,2,15,0,0,0,4,12,0,0,15,0,0,0,0,15,1,1,15,0,0,0,0,7,10,7,13,0,0,0,0,1,13,16,7,0,0,0
3273,0,0,12,15,15,12,1,0,0,0,3,4,5,15,7,0,0,0,0,0,5,14,0,0,0,1,11,12,14,11,0,0,0,0,4,11,16,16,7,0,0,0,0,13,7,0,0,0,0,0,4,14,1,0,0,0,0,0,12,5,0,0,0,0,7
3274,0,2,12,16,16,16,14,0,0,9,16,16,15,16,6,0,0,11,13,0,11,14,0,0,0,0,0,2,16,6,0,0,0,0,0,12,14,1,0,0,0,0,4,16,6,0,0,0,0,0,11,16,1,0,0,0,0,2,15,13,0,0,0,0,7
3275,0,0,5,12,1,6,0,0,0,0,11,12,0,16,2,0,0,0,16,5,0,12,4,0,0,3,15,0,0,8,4,0,0,7,12,0,0,4,7,0,0,2,15,1,1,12,5,0,0,0,16,11,12,15,3,0,0,0,4,12,12,3,0,0,0
3276,0,0,2,14,9,2,0,0,0,0,10,16,16,13,0,0,0,0,12,6,3,14,4,0,0,1,13,2,0,6,8,0,0,7,14,0,0,7,7,0,0,2,16,2,0,12,4,0,0,0,11,12,12,15,0,0,0,0,2,14,14,2,0,0,0
3277,0,0,8,16,6,0,0,0,0,3,15,13,1,0,0,0,0,8,16,4,0,2,1,0,0,9,16,8,10,16,11,0,0,1,13,16,16,15,5,0,0,0,4,16,16,3,0,0,0,0,8,16,10,0,0,0,0,0,7,16,10,0,0,0,4
3278,0,0,2,15,11,1,0,0,0,0,9,12,14,13,2,0,0,2,15,2,1,13,6,0,0,7,16,0,0,9,8,0,0,4,16,0,0,10,7,0,0,3,16,3,2,14,2,0,0,0,14,14,14,9,0,0,0,0,3,11,13,1,0,0,0
3279,0,0,0,12,9,0,0,0,0,0,4,16,16,2,0,0,0,5,15,16,16,3,0,0,0,6,14,13,15,12,0,0,0,0,0,0,8,16,2,0,0,0,0,0,0,16,10,0,0,0,0,7,9,15,15,0,0,0,0,10,16,14,5,0,1
3280,0,0,0,2,15,4,0,0,0,0,0,7,16,5,0,0,0,0,8,16,14,1,0,0,0,7,16,16,12,0,0,0,0,2,8,14,12,0,0,0,0,0,0,9,13,0,0,0,0,0,0,6,16,13,2,0,0,0,0,2,12,13,2,0,1
3281,0,0,0,12,7,0,0,0,0,0,0,14,15,0,0,0,0,0,0,14,16,1,0,0,0,0,0,15,16,2,0,0,0,0,0,13,16,1,0,0,0,0,0,14,16,1,0,0,0,0,0,14,16,1,0,0,0,0,0,6,16,2,0,0,1
3282,0,0,6,12,13,12,0,0,0,0,14,12,7,16,1,0,0,0,6,6,14,9,0,0,0,0,0,14,11,1,0,0,0,0,0,5,16,5,0,0,0,0,0,0,6,14,1,0,0,0,10,8,3,16,1,0,0,0,4,14,16,12,0,0,3
3283,0,0,14,9,0,0,0,0,0,0,8,16,0,0,0,0,0,0,8,12,0,2,1,0,0,0,12,8,0,13,9,0,0,1,16,4,0,16,8,0,0,5,16,0,0,15,6,0,0,8,16,16,16,16,12,0,0,1,8,8,8,13,7,0,4
3284,0,0,1,9,15,5,0,0,0,0,14,11,5,11,0,0,0,4,15,1,4,14,0,0,0,0,6,1,13,9,0,0,0,0,0,0,10,13,1,0,0,0,0,0,0,8,10,0,0,0,12,9,4,4,15,0,0,0,1,10,16,15,11,1,3
3285,0,0,0,0,5,13,3,0,0,0,0,1,11,16,4,0,0,2,8,14,16,16,5,0,0,2,7,4,12,16,3,0,0,0,0,0,8,16,4,0,0,0,0,0,8,16,5,0,0,0,0,0,8,16,8,0,0,0,0,0,8,16,6,0,1
3286,0,0,0,1,10,16,6,0,0,0,3,14,8,6,16,6,0,0,11,4,0,6,16,2,0,4,12,2,5,16,11,0,0,6,16,15,8,15,4,0,0,0,0,0,4,9,0,0,0,0,0,0,10,4,0,0,0,0,0,1,13,1,0,0,9
3287,0,0,4,12,14,6,0,0,0,5,16,11,9,16,2,0,0,12,16,2,4,16,3,0,0,6,16,14,14,14,0,0,0,0,1,11,16,1,0,0,0,0,1,14,16,9,0,0,0,0,5,16,9,15,1,0,0,0,2,12,13,8,0,0,8
3288,0,2,14,14,3,0,0,0,0,8,15,15,11,0,0,0,0,9,14,10,14,2,0,0,0,1,7,8,16,0,0,0,0,0,0,11,14,0,0,0,0,0,0,16,10,0,0,0,0,2,13,16,13,10,7,0,0,4,16,16,16,16,15,0,2
3289,0,1,10,13,16,9,0,0,0,11,16,14,16,16,2,0,0,7,6,3,16,11,0,0,0,0,0,5,16,9,0,0,0,0,0,3,16,12,0,0,0,0,0,0,9,16,5,0,0,0,3,9,16,15,1,0,0,0,12,15,11,1,0,0,3
3290,0,0,1,15,14,0,0,0,0,0,6,16,8,0,0,0,0,0,14,16,13,0,0,0,0,9,15,14,16,1,0,0,0,5,3,6,16,5,0,0,0,0,0,3,16,11,0,0,0,0,0,5,14,15,0,0,0,0,3,15,16,16,6,0,1
3291,0,0,0,12,8,0,0,0,0,0,0,16,8,0,0,0,0,0,10,16,3,0,0,0,0,7,16,12,12,4,0,0,0,8,16,16,16,16,9,0,0,1,9,15,16,10,6,0,0,0,0,12,13,0,0,0,0,0,0,14,12,0,0,0,4
3292,0,1,11,14,9,1,0,0,0,3,16,8,16,4,0,0,0,0,0,3,16,3,0,0,0,0,1,14,13,0,0,0,0,0,0,7,14,10,0,0,0,0,0,0,3,16,4,0,0,1,3,1,8,16,4,0,0,3,10,16,16,8,0,0,3
3293,0,1,12,16,16,9,0,0,0,2,14,5,9,14,0,0,0,0,0,1,12,11,0,0,0,0,0,12,16,6,0,0,0,0,0,2,8,15,5,0,0,0,2,0,0,11,9,0,0,4,14,4,4,14,6,0,0,0,15,16,16,11,1,0,3
3294,0,0,6,15,10,0,0,0,0,4,16,15,15,5,0,0,0,10,11,1,12,4,0,0,0,11,9,0,15,3,0,0,0,4,8,1,14,4,0,0,0,0,0,8,16,2,1,0,0,0,5,16,16,15,15,2,0,0,8,16,14,11,13,1,2
3295,0,0,0,9,11,0,0,0,0,0,2,15,8,0,0,0,0,0,11,15,1,3,8,0,0,6,16,4,0,14,12,0,0,12,16,4,11,16,5,0,0,9,16,16,16,11,0,0,0,0,6,11,16,7,0,0,0,0,0,10,16,4,0,0,4
3296,0,0,8,15,16,16,12,0,0,0,4,12,13,16,8,0,0,0,0,0,10,14,0,0,0,1,9,12,16,13,4,0,0,5,16,16,16,14,5,0,0,0,2,16,5,0,0,0,0,0,10,14,0,0,0,0,0,0,11,11,0,0,0,0,7
3297,0,0,5,15,4,0,0,0,0,0,15,14,15,0,0,0,0,2,15,3,14,2,0,0,0,0,3,0,14,4,0,0,0,0,0,2,15,0,0,0,0,0,0,10,10,0,0,0,0,0,6,16,8,10,14,0,0,0,7,12,12,12,12,1,2
3298,0,0,6,16,12,1,0,0,0,8,15,5,16,4,0,0,0,13,6,4,16,3,0,0,0,3,3,5,16,0,0,0,0,0,0,13,12,0,0,0,0,0,3,16,9,0,0,0,0,0,10,16,6,4,1,0,0,0,4,15,16,16,14,0,2
3299,0,0,4,12,7,0,0,0,0,2,13,16,16,6,0,0,0,5,16,3,5,15,0,0,0,8,13,0,0,11,1,0,0,7,12,0,0,8,4,0,0,5,10,0,0,9,5,0,0,1,15,13,13,16,3,0,0,0,5,14,16,10,0,0,0
3300,0,1,11,10,8,1,1,0,0,3,15,11,3,12,6,0,0,0,4,16,16,12,0,0,0,0,0,11,16,5,0,0,0,0,5,13,12,12,0,0,0,0,13,7,1,16,4,0,0,1,15,4,7,14,0,0,0,1,14,14,8,1,0,0,8
3301,0,0,7,13,15,6,0,0,0,1,16,6,10,8,8,0,0,4,16,3,4,11,8,0,0,0,11,11,13,9,0,0,0,0,2,15,16,3,0,0,0,0,9,9,7,15,2,0,0,0,12,7,0,15,4,0,0,0,4,15,16,13,1,0,8
3302,0,0,2,15,10,1,0,0,0,2,13,12,14,9,0,0,0,6,16,1,1,14,2,0,0,8,16,0,0,10,5,0,0,8,14,2,0,8,8,0,0,6,14,0,0,8,8,0,0,1,14,12,8,15,6,0,0,0,3,13,16,8,1,0,0
3303,0,0,0,0,11,15,1,0,0,0,0,6,16,16,2,0,0,3,13,16,16,16,0,0,0,9,16,12,16,14,0,0,0,1,3,0,16,13,0,0,0,0,0,0,14,13,0,0,0,0,0,0,12,16,5,0,0,0,0,0,8,16,7,0,1
3304,0,0,6,12,16,14,3,0,0,6,14,6,3,15,8,0,0,7,14,9,16,16,0,0,0,0,5,11,10,14,0,0,0,0,0,0,10,8,0,0,0,0,0,3,16,3,0,0,0,0,1,15,9,0,0,0,0,0,10,11,0,0,0,0,9
3305,0,0,1,13,10,0,0,0,0,0,10,16,7,0,0,0,0,3,16,7,0,0,0,0,0,3,16,3,0,0,0,0,0,8,16,6,8,7,0,0,0,3,15,16,16,16,8,0,0,0,9,16,16,16,5,0,0,0,0,8,15,9,0,0,6
3306,0,0,13,16,13,1,0,0,0,3,16,13,16,8,0,0,0,0,9,11,16,7,0,0,0,0,0,14,14,0,0,0,0,0,0,11,15,12,1,0,0,0,0,0,1,14,10,0,0,1,11,6,4,8,16,3,0,0,13,16,16,16,16,2,3
3307,0,0,1,12,16,16,4,0,0,0,10,16,13,8,1,0,0,0,10,13,0,0,0,0,0,0,13,12,4,0,0,0,0,0,14,16,16,6,0,0,0,0,6,9,15,14,0,0,0,0,0,0,9,14,0,0,0,0,4,12,15,6,0,0,5
3308,0,0,0,3,14,9,0,0,0,0,0,13,11,1,0,0,0,0,9,14,0,0,0,0,0,4,16,4,0,4,2,0,0,12,12,7,14,16,10,0,0,13,16,14,11,16,4,0,0,2,2,0,11,13,0,0,0,0,0,3,16,9,0,0,4
3309,0,0,12,16,12,0,0,0,0,4,16,12,16,6,0,0,0,1,8,0,12,8,0,0,0,0,0,0,15,5,0,0,0,0,0,3,16,3,0,0,0,0,8,16,8,0,0,0,0,3,16,16,16,13,2,0,0,1,8,9,14,16,4,0,2
3310,0,0,7,15,15,9,1,0,0,7,15,5,4,14,4,0,0,2,2,0,7,13,1,0,0,0,2,12,15,5,0,0,0,0,1,5,10,13,0,0,0,0,0,0,0,10,7,0,0,0,11,1,1,12,7,0,0,0,8,14,13,8,0,0,3
3311,0,0,0,0,12,15,1,0,0,3,8,8,14,16,0,0,0,11,16,16,16,16,0,0,0,1,4,4,15,16,0,0,0,0,0,0,12,16,4,0,0,0,0,0,12,16,3,0,0,0,0,0,12,16,10,0,0,0,0,0,9,16,11,0,1
3312,0,0,0,1,16,14,1,0,0,0,0,10,16,14,0,0,0,3,9,16,16,3,0,0,0,5,16,16,16,4,0,0,0,0,0,14,16,4,0,0,0,0,0,9,16,8,0,0,0,0,0,5,16,12,0,0,0,0,0,2,15,14,2,0,1
3313,0,0,6,14,11,1,0,0,0,0,15,5,6,15,0,0,0,4,16,0,0,9,3,0,0,8,9,0,0,4,8,0,0,7,8,0,0,4,8,0,0,4,8,0,0,9,4,0,0,1,13,2,3,14,0,0,0,0,5,14,15,4,0,0,0
3314,0,0,5,15,13,12,4,0,0,0,11,16,16,14,0,0,0,0,16,16,16,8,0,0,0,4,16,16,15,3,0,0,0,2,16,16,8,0,0,0,0,0,16,15,3,0,0,0,0,0,10,16,4,0,0,0,0,0,8,15,3,0,0,0,1
3315,0,2,15,16,15,7,0,0,0,8,16,14,12,14,3,0,0,6,16,5,0,0,0,0,0,2,15,11,0,0,0,0,0,0,5,16,6,0,0,0,0,0,0,12,15,0,0,0,0,0,6,14,14,0,0,0,0,2,13,16,4,0,0,0,5
3316,0,0,12,15,16,16,15,2,0,0,10,12,10,14,14,2,0,0,0,0,2,16,7,0,0,0,0,0,12,11,0,0,0,3,12,14,16,13,3,0,0,12,12,16,11,7,0,0,0,0,5,15,2,0,0,0,0,0,12,11,0,0,0,0,7
3317,0,1,9,12,16,16,4,0,0,1,11,8,7,16,4,0,0,0,0,0,8,13,0,0,0,0,5,11,15,15,9,0,0,0,16,15,13,5,2,0,0,0,2,16,5,0,0,0,0,0,9,14,1,0,0,0,0,0,14,10,0,0,0,0,7
3318,0,0,15,16,16,7,0,0,0,7,16,10,15,16,3,0,0,10,16,2,14,14,0,0,0,1,13,16,16,16,3,0,0,0,0,0,5,16,4,0,0,0,0,0,1,16,10,0,0,0,7,8,8,16,10,0,0,0,9,12,13,9,1,0,9
3319,0,0,0,1,16,6,0,0,0,0,0,9,15,2,0,0,0,0,3,16,4,1,4,0,0,1,13,11,0,11,13,0,0,6,15,2,2,16,7,0,0,13,15,12,15,16,6,0,0,4,8,8,14,11,1,0,0,0,0,0,15,6,0,0,4
3320,0,0,0,12,13,1,0,0,0,0,1,14,16,3,0,0,0,2,13,16,16,2,0,0,0,15,16,16,16,3,0,0,0,5,3,10,16,2,0,0,0,0,0,6,16,5,0,0,0,0,0,9,16,5,0,0,0,0,0,10,16,3,0,0,1
3321,0,0,6,15,16,13,1,0,0,3,16,16,16,16,6,0,0,7,16,8,12,14,1,0,0,0,12,16,14,1,0,0,0,0,11,14,16,6,0,0,0,0,14,0,2,15,3,0,0,0,16,2,3,13,8,0,0,0,6,14,16,14,2,0,8
3322,0,0,8,13,11,2,0,0,0,7,15,9,13,11,0,0,0,12,15,0,0,15,4,0,0,4,16,0,0,13,6,0,0,5,13,0,0,11,7,0,0,4,16,0,0,14,7,0,0,1,15,8,10,16,4,0,0,0,6,15,16,10,0,0,0
3323,0,0,6,15,15,2,0,0,0,0,9,16,16,5,0,0,0,0,9,16,16,1,0,0,0,0,11,16,16,1,0,0,0,0,14,16,14,2,0,0,0,0,14,16,14,0,0,0,0,0,15,16,15,4,0,0,0,0,5,16,12,0,0,0,1
3324,0,0,1,10,15,2,0,0,0,0,7,16,7,3,5,0,0,3,16,7,3,16,11,0,0,9,14,1,10,14,2,0,0,11,16,16,16,10,0,0,0,2,4,8,16,3,0,0,0,0,0,9,13,0,0,0,0,0,0,12,9,0,0,0,4
3325,0,0,2,12,10,0,0,0,0,0,11,14,14,9,0,0,0,3,15,1,10,9,0,0,0,2,7,0,10,8,0,0,0,0,0,2,16,2,0,0,0,0,0,10,16,6,0,0,0,0,7,16,13,14,16,4,0,0,4,15,0,0,5,4,2
3326,0,2,15,16,5,0,0,0,0,0,4,11,9,0,0,0,0,0,0,13,7,2,1,0,0,1,8,16,14,16,10,0,0,10,16,15,7,1,0,0,0,0,14,8,0,0,0,0,0,1,16,3,0,0,0,0,0,2,15,1,0,0,0,0,7
3327,0,0,0,15,12,1,0,0,0,0,5,16,16,6,0,0,0,0,2,16,16,3,0,0,0,0,2,16,16,1,0,0,0,0,6,16,13,0,0,0,0,0,1,16,16,2,0,0,0,0,3,16,15,3,0,0,0,0,0,15,16,1,0,0,1
3328,0,1,13,16,10,3,0,0,0,2,13,8,13,15,0,0,0,0,1,8,11,14,2,0,0,0,0,16,16,7,0,0,0,0,0,0,9,16,1,0,0,0,1,0,0,14,7,0,0,5,12,4,7,16,3,0,0,1,11,14,12,5,0,0,3
3329,0,0,2,13,12,1,0,0,0,0,15,12,9,10,0,0,0,2,16,2,0,9,1,0,0,4,16,1,0,4,5,0,0,2,16,4,0,2,9,0,0,0,14,0,0,6,8,0,0,0,12,7,5,15,4,0,0,0,2,13,15,6,0,0,0
3330,0,0,2,16,8,0,0,0,0,0,8,16,6,0,0,0,0,0,15,10,0,0,0,0,0,4,16,2,0,0,0,0,0,8,16,16,16,14,2,0,0,8,16,7,4,16,8,0,0,1,16,9,6,16,4,0,0,0,3,12,16,12,0,0,6
3331,0,0,0,10,15,4,0,0,0,0,6,16,10,1,0,0,0,0,11,15,1,0,0,0,0,0,16,10,6,3,0,0,0,4,16,16,16,16,7,0,0,0,15,16,11,6,16,1,0,0,11,13,2,4,16,4,0,0,0,10,16,16,13,1,6
3332,0,0,0,8,12,1,0,0,0,0,6,16,13,0,0,0,0,0,10,14,1,0,0,0,0,0,14,8,0,0,0,0,0,0,15,12,8,8,2,0,0,0,11,16,13,14,13,0,0,0,8,16,5,10,15,0,0,0,0,8,16,13,7,0,6
3333,0,0,9,14,13,6,0,0,0,4,12,5,8,16,0,0,0,0,0,0,4,13,0,0,0,0,0,3,15,7,0,0,0,0,0,10,16,15,2,0,0,0,0,0,0,13,7,0,0,0,12,4,5,13,2,0,0,0,13,16,14,6,0,0,3
3334,0,0,1,13,14,3,0,0,0,0,8,16,13,2,0,0,0,2,16,16,3,0,0,0,0,3,16,12,1,0,0,0,0,5,16,14,5,0,0,0,0,3,16,16,16,16,6,0,0,1,14,16,16,16,12,0,0,0,3,12,15,14,7,0,6
3335,0,0,0,12,15,2,0,0,0,0,7,16,7,1,0,0,0,0,15,10,0,0,0,0,0,1,16,9,1,0,0,0,0,3,16,16,15,5,0,0,0,1,15,11,4,12,9,0,0,0,10,12,3,11,14,0,0,0,1,9,16,16,6,0,6
3336,0,0,4,14,12,7,1,0,0,4,13,9,7,16,4,0,0,12,12,0,9,15,1,0,0,3,16,10,15,6,0,0,0,0,5,16,16,3,0,0,0,0,5,13,5,15,3,0,0,0,8,8,7,16,4,0,0,0,3,15,16,9,0,0,8
